"Cultivar","Param","Last_run"
"Verdialona","yc",41.1741635878384
"Verdialona","zc",426.159445448778
"Verdialona","s1",0.260520094012076
"Verdialona","Tu",24.8836885994421
"Verdialona","E0",3354.7045649062
"Verdialona","E1",9908.88154917857
"Verdialona","A0",6166.41979463755
"Verdialona","A1",59397653752237
"Verdialona","Tf",5.57736325441659
"Verdialona","Tc",28.64351313499
"Verdialona","Tb",4.07794618374307
"Verdialona","slope",0.852436619098497
