"Cultivar","Param","Last_run"
"Perezosa","yc",46.7198207500525
"Perezosa","zc",262.378126065013
"Perezosa","s1",0.0555733172659657
"Perezosa","Tu",27.2181001324752
"Perezosa","E0",3424.05051862426
"Perezosa","E1",9964.23413831276
"Perezosa","A0",6433.6573567435
"Perezosa","A1",59397260995337
"Perezosa","Tf",7.18641824243241
"Perezosa","Tc",28.0759144405149
"Perezosa","Tb",1.80017921365459
"Perezosa","slope",10.7312426194887
