"Cultivar","Param","Last_run"
"Raxao","yc",34.2796707486374
"Raxao","zc",391.717069010467
"Raxao","s1",0.752085124786448
"Raxao","Tu",17.2408870610823
"Raxao","E0",3365.70569804441
"Raxao","E1",9893.96583143637
"Raxao","A0",6352.5698262997
"Raxao","A1",59397281888675.5
"Raxao","Tf",5.17925146884006
"Raxao","Tc",18.4943598660436
"Raxao","Tb",10.1190314819178
"Raxao","slope",0.785162314151456
