"Cultivar","Param","Last_run"
"Teorica","yc",49.5086107708407
"Teorica","zc",516.050495699415
"Teorica","s1",0.188746606753796
"Teorica","Tu",19.3070429216991
"Teorica","E0",3169.34476041373
"Teorica","E1",9646.63443692988
"Teorica","A0",6812.57048775632
"Teorica","A1",59398667745635
"Teorica","Tf",4.9923620476888
"Teorica","Tc",19.3073544819305
"Teorica","Tb",6.54668473651081
"Teorica","slope",0.807104991529868
