"Cultivar","Param","Last_run"
"Blanquina","yc",20.2000673439795
"Blanquina","zc",473.502030835974
"Blanquina","s1",1.4838199162279
"Blanquina","Tu",33.6093543534328
"Blanquina","E0",3316.57086209876
"Blanquina","E1",9827.68246710453
"Blanquina","A0",6048.08852127095
"Blanquina","A1",59396483933206.7
"Blanquina","Tf",4.89779303906814
"Blanquina","Tc",38.5317442105624
"Blanquina","Tb",0.562614863654398
"Blanquina","slope",1.20862250040744
