"Cultivar","Param","Last_run"
"Coloradona","yc",44.9146347074111
"Coloradona","zc",387.191526271427
"Coloradona","s1",0.459894462379526
"Coloradona","Tu",22.8273954496779
"Coloradona","E0",3384.83746480201
"Coloradona","E1",9950.57419370833
"Coloradona","A0",6339.83044339415
"Coloradona","A1",59397158264478.6
"Coloradona","Tf",4.49731726605851
"Coloradona","Tc",22.8276482920833
"Coloradona","Tb",5.98258171721342
"Coloradona","slope",4.13988569250747
